cv-folds,dataset,estimator,estimator_details,omics,train_accuracy,test_accuracy,fss_nogueira,fss_lustgarten,fss_jaccard_index,avg_features,all_features,runs,estimator_alt_name
5,SARC,Lasso_f30,"MyLasso(C=0.795654296875, max_iter=2000)",__ALL__,0.9418151815181518,0.7007179487179488,0.4097303803462238,0.4298444106852225,0.2599211870903782,32.2,91595,15,Lasso_mid
5,SARC,Lasso_f56,"MyLasso(C=0.873046875, max_iter=2000)",__ALL__,0.9907326732673268,0.7087179487179487,0.4109713551612008,0.4252393991927777,0.260250682367897,49.6,91595,15,Lasso_high
5,SARC,SVM_f7,"LinearSVC(C=0.032975631562992914, dual=False, max_iter=200000, penalty='l1')",cnv,0.757953795379538,0.6877948717948719,0.5351777377225466,0.6335225662212364,0.3884198175416278,10.533333333333331,57964,15,SVM_low
5,SARC,SVM_f30,"LinearSVC(C=0.06319397515058517, dual=False, max_iter=200000, penalty='l1')",cnv,0.8756369636963697,0.6987692307692308,0.3718296710365922,0.4087501849751009,0.2328561533086359,29.2,57964,15,SVM_mid
5,SARC,SVM_f56,"LinearSVC(C=0.10408334383964538, dual=False, max_iter=200000, penalty='l1')",cnv,0.9583498349834983,0.6957948717948718,0.3442669280264387,0.3807815519940475,0.2107515062391677,52.333333333333336,57964,15,SVM_high
5,SARC,LR_f7,"LogisticRegression(C=0.13483867187499998, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",cnv,0.7645610561056105,0.6983589743589743,0.6070687413394614,0.690025926098858,0.4637051151701268,10.933333333333334,57964,15,LR_low
5,SARC,LR_f30,"LogisticRegression(C=0.23781250150030825, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",cnv,0.8584488448844885,0.6907692307692308,0.4189272666461917,0.47779685151376,0.2728319249424325,26.4,57964,15,LR_mid
5,SARC,LR_f56,"LogisticRegression(C=0.42189062499999996, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",cnv,0.959003300330033,0.6934358974358974,0.3371425019363686,0.3678374301136914,0.205227497729622,50.0,57964,15,LR_high
5,SARC,Lasso_f7,"MyLasso(C=0.90625, max_iter=2000)",cnv,0.6712739273927393,0.6243076923076923,0.5920212611540814,0.7361637008985117,0.4432179725036868,6.0,57964,15,Lasso_low
5,SARC,Lasso_f30,"MyLasso(C=0.96484375, max_iter=2000)",cnv,0.8902112211221123,0.7035897435897436,0.3377207660057888,0.360589268976474,0.2052127241754824,28.933333333333334,57964,15,Lasso_mid
5,SARC,Lasso_f56,"MyLasso(C=0.978515625, max_iter=2000)",cnv,0.9722310231023102,0.6981538461538461,0.3223217695557098,0.3406957256904605,0.1933827131875877,54.46666666666667,57964,15,Lasso_high
5,SARC,SVM_f7,"LinearSVC(C=0.009863671875, dual=False, max_iter=200000, penalty='l1')",mirna,0.7406996699669967,0.674974358974359,0.5222572399205413,0.6025378463296202,0.3775546675546675,5.4,778,15,SVM_low
5,SARC,SVM_f30,"LinearSVC(C=0.045989257812499997, dual=False, max_iter=200000, penalty='l1')",mirna,0.931907590759076,0.7618461538461538,0.5344425401728767,0.5460988531751864,0.3877483664035093,31.266666666666666,778,15,SVM_mid
5,SARC,SVM_f56,"LinearSVC(C=0.22856992187499997, dual=False, max_iter=200000, penalty='l1')",mirna,1.0,0.7088205128205128,0.4333483847543925,0.4185223403080876,0.3130447582024588,57.53333333333333,778,15,SVM_high
5,SARC,LR_f7,"LogisticRegression(C=0.03915468749999999, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mirna,0.7426798679867986,0.6801025641025641,0.5198206429634253,0.5914222175588316,0.3732557918272204,5.533333333333333,778,15,LR_low
5,SARC,LR_f30,"LogisticRegression(C=0.15631875, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mirna,0.914052805280528,0.7644102564102564,0.5454516137527043,0.5672394321018894,0.3949021617478152,26.866666666666667,778,15,LR_mid
5,SARC,LR_f56,"LogisticRegression(C=2.0546875, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mirna,1.0,0.7248205128205129,0.4611889339803279,0.448471699946026,0.3369129459509106,59.06666666666667,778,15,LR_high
5,SARC,Lasso_f7,"MyLasso(C=0.8125, max_iter=2000)",mirna,0.7618811881188119,0.7062564102564103,0.6410832610990015,0.743075826731721,0.4856376692090978,5.666666666666667,778,15,Lasso_low
5,SARC,Lasso_f30,"MyLasso(C=0.94140625, max_iter=2000)",mirna,0.91603300330033,0.7406153846153846,0.5465019699434499,0.5499276860390916,0.3970062709830009,31.266666666666666,778,15,Lasso_mid
5,SARC,Lasso_f56,"MyLasso(C=0.9658203125, max_iter=2000)",mirna,0.9788514851485148,0.7221538461538461,0.4706189848732846,0.4638877683064393,0.3400217512210939,50.4,778,15,Lasso_high
5,SARC,SVM_f7,"LinearSVC(C=0.10945312499999998, dual=False, max_iter=200000, penalty='l1')",mutation,0.6984290429042904,0.5901538461538461,0.3402807612937921,0.3971617989417989,0.2093992064580299,7.266666666666667,10000,15,SVM_low
5,SARC,SVM_f30,"LinearSVC(C=0.16901152343750003, dual=False, max_iter=200000, penalty='l1')",mutation,0.8141386138613862,0.589948717948718,0.3558683937860391,0.3867727775238334,0.2213916789180737,23.0,10000,15,SVM_mid
5,SARC,SVM_f56,"LinearSVC(C=0.3338955322265625, dual=False, max_iter=200000, penalty='l1')",mutation,0.998019801980198,0.6190769230769231,0.3484233807278113,0.3670919540960698,0.2145791223675681,49.266666666666666,10000,15,SVM_high
5,SARC,LR_f7,"LogisticRegression(C=0.43751249999999997, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mutation,0.6984290429042904,0.5901538461538461,0.3381478050439701,0.3950719123204838,0.2083693368567318,7.2,10000,15,LR_low
5,SARC,LR_f30,"LogisticRegression(C=0.6875, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mutation,0.8187590759075908,0.5952820512820512,0.3520382879513415,0.3840231463119108,0.2182143717527193,24.266666666666666,10000,15,LR_mid
5,SARC,LR_f56,"LogisticRegression(C=1.87249755859375, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mutation,1.0,0.6216410256410256,0.3482135176537057,0.3681073081261949,0.214354293173995,50.93333333333333,10000,15,LR_high
5,SARC,Lasso_f7,"MyLasso(C=0.9765625, max_iter=2000)",mutation,0.6865346534653465,0.5928205128205128,0.3786901042598325,0.4395893575207861,0.2427418877418877,6.933333333333334,10000,15,Lasso_low
5,SARC,Lasso_f30,"MyLasso(C=0.986328125, max_iter=2000)",mutation,0.8260264026402641,0.6084102564102565,0.3666540851108107,0.3910682611119792,0.229020388226271,26.4,10000,15,Lasso_mid
5,SARC,Lasso_f56,"MyLasso(C=0.9931640625, max_iter=2000)",mutation,0.998013201320132,0.6244102564102564,0.3519835551648802,0.3708668150018462,0.2169840162640883,50.53333333333333,10000,15,Lasso_high
5,SARC,SVM_f7,"LinearSVC(C=0.0040054687499999995, dual=False, max_iter=200000, penalty='l1')",rna,0.6673201320132014,0.6637948717948718,0.4348464093374116,0.6749113370941582,0.3153590325018896,3.0,22842,15,SVM_low
5,SARC,SVM_f30,"LinearSVC(C=0.01181640625, dual=False, max_iter=200000, penalty='l1')",rna,0.9411155115511552,0.6823589743589744,0.3995997358505172,0.424196008351812,0.2524546786207581,32.86666666666667,22842,15,SVM_mid
5,SARC,SVM_f56,"LinearSVC(C=0.03524921874999999, dual=False, max_iter=200000, penalty='l1')",rna,1.0,0.7218461538461538,0.3586777087143339,0.3724177491327659,0.2203024288123438,62.333333333333336,22842,15,SVM_high
5,SARC,LR_f7,"LogisticRegression(C=0.01621005859375, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",rna,0.669973597359736,0.6638974358974359,0.4195615418873646,0.659343690194754,0.2984845049130763,3.2,22842,15,LR_low
5,SARC,LR_f30,"LogisticRegression(C=0.045012890624999996, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",rna,0.927881188118812,0.6797948717948717,0.4121170986414241,0.4451493988183848,0.2627592680557086,33.6,22842,15,LR_mid
5,SARC,LR_f56,"LogisticRegression(C=0.07430390625, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",rna,0.984112211221122,0.6904615384615385,0.3910499996435082,0.4138983756658534,0.2457256248357762,52.46666666666667,22842,15,LR_high
5,SARC,Lasso_f7,"MyLasso(C=0.453134375, max_iter=2000)",rna,0.6408844884488449,0.6189743589743589,0.4086790298720879,0.485174177892854,0.2725132275132275,4.333333333333333,22842,15,Lasso_low
5,SARC,Lasso_f30,"MyLasso(C=0.78515625, max_iter=2000)",rna,0.933848184818482,0.684923076923077,0.407131625275151,0.4370117298255839,0.2592241089007195,31.4,22842,15,Lasso_mid
5,SARC,Lasso_f56,"MyLasso(C=0.88671875, max_iter=2000)",rna,0.9953729372937292,0.7141538461538461,0.3801765031874181,0.3987334944475223,0.2372704067369266,54.4,22842,15,Lasso_high
5,SKCM,SVM_f14,"LinearSVC(C=0.006934570312499999, dual=False, max_iter=200000, penalty='l1')",__ALL__,0.8848810720268007,0.8635918367346939,0.5232909770745172,0.5891305269941429,0.356754949318811,14.066666666666666,99815,15,SVM_low
5,SKCM,SVM_f60,"LinearSVC(C=0.0224343994140625, dual=False, max_iter=200000, penalty='l1')",__ALL__,0.9876197654941372,0.874312925170068,0.3518811028622344,0.3676121764688037,0.2146740915996191,64.93333333333334,99815,15,SVM_mid
5,SKCM,SVM_f109,"LinearSVC(C=19.15625, dual=False, max_iter=200000, penalty='l1')",__ALL__,1.0,0.8582312925170068,0.3109087494033817,0.3182545739007614,0.1854717164747843,117.2,99815,15,SVM_high
5,SKCM,LR_f14,"LogisticRegression(C=0.018650976562499998, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",__ALL__,0.8624539363484087,0.8527891156462585,0.5995596068954219,0.7260975333001438,0.4449789533856318,9.466666666666669,99815,15,LR_low
5,SKCM,LR_f60,"LogisticRegression(C=0.07430390625, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",__ALL__,0.9762395309882748,0.8796734693877551,0.4000729172870857,0.4275993328710805,0.2504548825442765,65.4,99815,15,LR_mid
5,SKCM,LR_f109,"LogisticRegression(C=0.16803515625, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",__ALL__,1.0,0.889061224489796,0.3956020602603676,0.423227123511222,0.2472671299745459,116.6,99815,15,LR_high
5,SKCM,Lasso_f14,"MyLasso(C=0.8275146484375, max_iter=2000)",__ALL__,0.873500837520938,0.8567891156462585,0.5368579831252495,0.5914303725077943,0.3766711412990089,13.8,99815,15,Lasso_low
5,SKCM,Lasso_f60,"MyLasso(C=0.91748046875, max_iter=2000)",__ALL__,0.9665309882747068,0.874312925170068,0.3899057721781838,0.4151754192333162,0.2434753649894035,60.93333333333333,99815,15,Lasso_mid
5,SKCM,Lasso_f109,"MyLasso(C=0.95703125, max_iter=2000)",__ALL__,0.9976549413735344,0.8863401360544217,0.3556534565551045,0.3684647190680332,0.2178972394622904,109.86666666666666,99815,15,Lasso_high
5,SKCM,SVM_f14,"LinearSVC(C=0.042083789062499995, dual=False, max_iter=200000, penalty='l1')",cnv,0.8463886097152429,0.8434285714285714,0.4815264138573357,0.5310141028978956,0.3252194685170213,18.466666666666665,57964,15,SVM_low
5,SKCM,SVM_f60,"LinearSVC(C=0.10917852172851561, dual=False, max_iter=200000, penalty='l1')",cnv,0.9384221105527638,0.8460952380952381,0.4271911878129099,0.4524451440766954,0.2743678779208174,77.46666666666667,57964,15,SVM_mid
5,SKCM,SVM_f109,"LinearSVC(C=0.25005, dual=False, max_iter=200000, penalty='l1')",cnv,0.998324958123953,0.8433741496598639,0.3946494123444286,0.4286856448302504,0.2495989352733068,121.93333333333334,57964,15,SVM_high
5,SKCM,LR_f14,"LogisticRegression(C=0.16022421875, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",cnv,0.8467219430485762,0.8420680272108844,0.5348120161218574,0.5880704082201977,0.3661848904878421,19.066666666666663,57964,15,LR_low
5,SKCM,LR_f60,"LogisticRegression(C=0.34378125000000004, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",cnv,0.9173400335008376,0.8487619047619047,0.4384026085613918,0.4802859656755618,0.2836822445552244,63.8,57964,15,LR_mid
5,SKCM,LR_f109,"LogisticRegression(C=0.69140625, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",cnv,0.9849346733668342,0.8407346938775511,0.3965042084534494,0.4290948384853357,0.2497759588092541,115.4,57964,15,LR_high
5,SKCM,Lasso_f14,"MyLasso(C=0.96875, max_iter=2000)",cnv,0.8460536013400335,0.8434285714285714,0.5555102532739297,0.6373125531639199,0.3875250295935609,15.066666666666666,57964,15,Lasso_low
5,SKCM,Lasso_f60,"MyLasso(C=0.987396240234375, max_iter=2000)",cnv,0.9019380234505864,0.8434013605442177,0.4271993777064555,0.447759255504732,0.2742824415285169,70.2,57964,15,Lasso_mid
5,SKCM,Lasso_f109,"MyLasso(C=0.9920120239257812, max_iter=2000)",cnv,0.9651876046901172,0.8380680272108844,0.4031609566730383,0.4124002333783478,0.2551778992376575,111.06666666666666,57964,15,Lasso_high
5,SKCM,SVM_f14,"LinearSVC(C=0.0163321044921875, dual=False, max_iter=200000, penalty='l1')",mirna,0.8457202680067002,0.8434285714285714,0.5773640637983097,0.6196756527380993,0.422624112466833,12.666666666666666,1002,15,SVM_low
5,SKCM,SVM_f60,"LinearSVC(C=0.05428837890624999, dual=False, max_iter=200000, penalty='l1')",mirna,0.954820770519263,0.8407619047619047,0.4543425724995067,0.4591420181823702,0.320306406427587,54.8,1002,15,SVM_mid
5,SKCM,SVM_f109,"LinearSVC(C=18.08778190612793, dual=False, max_iter=200000, penalty='l1')",mirna,1.0,0.7978503401360544,0.3330074694041577,0.3094992602412305,0.2569391069684809,113.06666666666666,1002,15,SVM_high
5,SKCM,LR_f14,"LogisticRegression(C=0.06258749999999999, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mirna,0.8547571189279732,0.8447619047619047,0.5444275980095925,0.5966785785263117,0.3894571090382614,13.133333333333333,1002,15,LR_low
5,SKCM,LR_f60,"LogisticRegression(C=0.2422390625, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mirna,0.968212730318258,0.8394557823129252,0.447851227648703,0.4491164754657675,0.3141716682348734,53.266666666666666,1002,15,LR_mid
5,SKCM,LR_f109,"LogisticRegression(C=3.949462890625, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mirna,1.0,0.819374149659864,0.371070157520546,0.3511072805300621,0.2801499172621374,105.93333333333334,1002,15,LR_high
5,SKCM,Lasso_f14,"MyLasso(C=0.9296875, max_iter=2000)",mirna,0.8520820770519263,0.846095238095238,0.6182061859138744,0.689485343807414,0.4653890487216064,13.4,1002,15,Lasso_low
5,SKCM,Lasso_f60,"MyLasso(C=0.973388671875, max_iter=2000)",mirna,0.9334036850921272,0.8541496598639455,0.4778546172517446,0.468386801532356,0.3419445044735851,58.93333333333333,1002,15,Lasso_mid
5,SKCM,Lasso_f109,"MyLasso(C=0.989013671875, max_iter=2000)",mirna,0.9902998324958124,0.8367619047619047,0.3839573811446326,0.3516493824457886,0.2944886274704262,114.8,1002,15,Lasso_high
5,SKCM,SVM_f14,"LinearSVC(C=0.040131054687499994, dual=False, max_iter=200000, penalty='l1')",mutation,0.8433768844221106,0.8434285714285714,0.3137452531579271,0.3586747557121911,0.1929634388413689,8.733333333333333,18592,15,SVM_low
5,SKCM,SVM_f60,"LinearSVC(C=0.12068134765625, dual=False, max_iter=200000, penalty='l1')",mutation,0.9558241206030152,0.8286802721088435,0.313743214603347,0.3288795177755282,0.1891051486938182,63.93333333333333,18592,15,SVM_mid
5,SKCM,SVM_f109,"LinearSVC(C=0.625, dual=False, max_iter=200000, penalty='l1')",mutation,1.0,0.8205986394557823,0.3100199359122005,0.316431125978839,0.1869301185168299,112.66666666666669,18592,15,SVM_high
5,SKCM,LR_f14,"LogisticRegression(C=0.166082421875, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mutation,0.84371189279732,0.8434285714285714,0.3083366476923844,0.3521483894762724,0.1893571566893779,9.533333333333331,18592,15,LR_low
5,SKCM,LR_f60,"LogisticRegression(C=0.61328125, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mutation,0.9762395309882748,0.8260136054421768,0.3122593891707323,0.3250560688140435,0.1878608783943563,57.46666666666667,18592,15,LR_mid
5,SKCM,LR_f109,"LogisticRegression(C=16.046875, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mutation,1.0,0.8232380952380952,0.3528832216604094,0.3663604823892682,0.2174887136339502,117.73333333333332,18592,15,LR_high
5,SKCM,Lasso_f14,"MyLasso(C=0.966796875, max_iter=2000)",mutation,0.8433768844221106,0.8434285714285714,0.3570850756766338,0.3990318740512372,0.2230616957918459,12.6,18592,15,Lasso_low
5,SKCM,Lasso_f60,"MyLasso(C=0.98828125, max_iter=2000)",mutation,0.9434422110552764,0.8259863945578231,0.3281064827833124,0.3488262439783927,0.1992346278317035,57.4,18592,15,Lasso_mid
5,SKCM,Lasso_f109,"MyLasso(C=0.9945068359375, max_iter=2000)",mutation,0.9923015075376884,0.8326530612244898,0.3237127419200291,0.333509380658412,0.1968872785953662,106.86666666666666,18592,15,Lasso_high
5,SKCM,SVM_f14,"LinearSVC(C=0.007422753906249999, dual=False, max_iter=200000, penalty='l1')",rna,0.8905661641541038,0.8702312925170068,0.5288999145351188,0.5900211844813426,0.3618067335825045,15.8,22248,15,SVM_low
5,SKCM,SVM_f60,"LinearSVC(C=0.0235328125, dual=False, max_iter=200000, penalty='l1')",rna,0.9889564489112228,0.8756462585034014,0.349993029943099,0.3682892962848891,0.2145280862300821,65.46666666666667,22248,15,SVM_mid
5,SKCM,SVM_f109,"LinearSVC(C=3.5841044485569, dual=False, max_iter=200000, penalty='l1')",rna,1.0,0.8675918367346939,0.3155397337616921,0.3192047567121455,0.1910492707203801,116.06666666666666,22248,15,SVM_high
5,SKCM,LR_f14,"LogisticRegression(C=0.0079109375, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",rna,0.8433768844221106,0.8434285714285714,0.6195223833634731,0.763984193919469,0.4511099273881229,9.866666666666667,22248,15,LR_low
5,SKCM,LR_f60,"LogisticRegression(C=0.07528027343749999, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",rna,0.977574539363484,0.8782857142857143,0.4048149463427466,0.4335128910663066,0.2556574445501136,62.06666666666667,22248,15,LR_mid
5,SKCM,LR_f109,"LogisticRegression(C=0.146310986328125, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",rna,0.9993299832495812,0.8823673469387755,0.3991096090426916,0.4349189023947855,0.2520616578247322,100.4,22248,15,LR_high
5,SKCM,Lasso_f14,"MyLasso(C=0.8370361328125, max_iter=2000)",rna,0.8771809045226131,0.8581496598639455,0.526187656594638,0.5749446769464904,0.3631402055915575,15.266666666666667,22248,15,Lasso_low
5,SKCM,Lasso_f60,"MyLasso(C=0.9169921875, max_iter=2000)",rna,0.9668659966499162,0.8756734693877551,0.3851476612386173,0.4141516065328189,0.24097563575111,59.73333333333333,22248,15,Lasso_mid
5,SKCM,Lasso_f109,"MyLasso(C=0.9627685546875, max_iter=2000)",rna,1.0,0.8930884353741496,0.3439009003897878,0.3503016344150867,0.2115679179822099,119.6,22248,15,Lasso_high
5,STAD,SVM_f17,"LinearSVC(C=0.004899836349487306, dual=False, max_iter=200000, penalty='l1')",__ALL__,0.7437853107344633,0.6135593220338983,0.3664606083849382,0.408710900940857,0.2290810329678506,21.666666666666668,103365,15,SVM_low
5,STAD,SVM_f71,"LinearSVC(C=0.00997999687194824, dual=False, max_iter=200000, penalty='l1')",__ALL__,0.8813559322033898,0.6248587570621469,0.3308607469964524,0.3485115601828166,0.199322784282193,68.93333333333334,103365,15,SVM_mid
5,STAD,SVM_f130,"LinearSVC(C=0.02113766174316406, dual=False, max_iter=200000, penalty='l1')",__ALL__,0.9954802259887006,0.6259887005649717,0.3194050314375209,0.3296216859661535,0.1912477822505323,132.0,103365,15,SVM_high
5,STAD,LR_f17,"LogisticRegression(C=0.019627343749999998, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",__ALL__,0.7449152542372881,0.6146892655367232,0.362128731555476,0.3994204251468957,0.2258048143595924,21.4,103365,15,LR_low
5,STAD,LR_f71,"LogisticRegression(C=0.04299913330078124, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",__ALL__,0.8957627118644068,0.6169491525423729,0.326931271021269,0.3462492711439595,0.1963867787086753,74.0,103365,15,LR_mid
5,STAD,LR_f130,"LogisticRegression(C=0.08504255113956172, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",__ALL__,0.994632768361582,0.6259887005649718,0.3444429930292715,0.3550684620946962,0.2094529636609178,127.33333333333331,103365,15,LR_high
5,STAD,Lasso_f17,"MyLasso(C=0.78515625, max_iter=2000)",__ALL__,0.7463276836158192,0.6214689265536723,0.3689905146959156,0.4064621227091506,0.231839606447156,21.466666666666665,103365,15,Lasso_low
5,STAD,Lasso_f71,"MyLasso(C=0.896484375, max_iter=2000)",__ALL__,0.8895480225988701,0.6180790960451977,0.3321594396624278,0.3452016407688997,0.2005352265688502,71.06666666666666,103365,15,Lasso_mid
5,STAD,Lasso_f130,"MyLasso(C=0.9483642578125, max_iter=2000)",__ALL__,0.994915254237288,0.6293785310734463,0.327482495652371,0.3368452851812104,0.1972523907128678,136.2,103365,15,Lasso_high
5,STAD,SVM_f17,"LinearSVC(C=0.0268280517578125, dual=False, max_iter=200000, penalty='l1')",cnv,0.668361581920904,0.5706214689265536,0.4213087678472825,0.487992917000084,0.2772805008628903,12.0,57964,15,SVM_low
5,STAD,SVM_f71,"LinearSVC(C=0.084067578125, dual=False, max_iter=200000, penalty='l1')",cnv,0.8864406779661017,0.5977401129943503,0.3433836821132174,0.3616896685558453,0.2088631191685228,88.46666666666667,57964,15,SVM_mid
5,STAD,SVM_f130,"LinearSVC(C=0.16120058593750003, dual=False, max_iter=200000, penalty='l1')",cnv,0.9740112994350284,0.5864406779661017,0.3316537375485466,0.3407984515592141,0.2007994349009662,147.53333333333333,57964,15,SVM_high
5,STAD,LR_f17,"LogisticRegression(C=0.11335859374999999, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",cnv,0.6796610169491525,0.5649717514124294,0.4376909933704113,0.4984669122885947,0.2886702934442043,14.4,57964,15,LR_low
5,STAD,LR_f71,"LogisticRegression(C=0.30863203125000005, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",cnv,0.8731638418079096,0.6045197740112994,0.3440250976476392,0.3669895162484599,0.2100961384600073,83.73333333333333,57964,15,LR_mid
5,STAD,LR_f130,"LogisticRegression(C=0.6015625, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",cnv,0.9717514124293786,0.6,0.3194217444605128,0.3313272582936509,0.1922270992688054,144.2,57964,15,LR_high
5,STAD,Lasso_f17,"MyLasso(C=0.965911865234375, max_iter=2000)",cnv,0.7005649717514124,0.5966101694915255,0.4523898415195536,0.503832258499348,0.2970247004698779,17.866666666666667,57964,15,Lasso_low
5,STAD,Lasso_f71,"MyLasso(C=0.986572265625, max_iter=2000)",cnv,0.8641242937853107,0.6056497175141243,0.3518336810852742,0.3756979051157885,0.2154343248897667,81.13333333333334,57964,15,Lasso_mid
5,STAD,Lasso_f130,"MyLasso(C=0.99273681640625, max_iter=2000)",cnv,0.9584745762711864,0.6067796610169491,0.3345698071951583,0.3518209015166618,0.201987174183808,141.13333333333333,57964,15,Lasso_high
5,STAD,SVM_f17,"LinearSVC(C=0.013036865234374998, dual=False, max_iter=200000, penalty='l1')",mirna,0.7002824858757062,0.63954802259887,0.5724681469226345,0.6106305443341714,0.4130567243454371,16.333333333333332,787,15,SVM_low
5,STAD,SVM_f71,"LinearSVC(C=0.0479419921875, dual=False, max_iter=200000, penalty='l1')",mirna,0.8759887005649718,0.5898305084745763,0.4415149939547821,0.4124621816516258,0.3317352955020841,77.2,787,15,SVM_mid
5,STAD,SVM_f130,"LinearSVC(C=0.12116953124999999, dual=False, max_iter=200000, penalty='l1')",mirna,0.9954802259887006,0.5898305084745763,0.3694960489001025,0.3164710743307239,0.3125575204143134,132.06666666666666,787,15,SVM_high
5,STAD,LR_f17,"LogisticRegression(C=0.052823828125, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mirna,0.7022598870056497,0.6327683615819208,0.5662966358833941,0.608707539286617,0.4069216807397317,16.6,787,15,LR_low
5,STAD,LR_f71,"LogisticRegression(C=0.1904916015625, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mirna,0.8790960451977401,0.5887005649717514,0.4455463704917762,0.4188133373575025,0.332493595382701,73.13333333333334,787,15,LR_mid
5,STAD,LR_f130,"LogisticRegression(C=0.9375, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mirna,1.0,0.5909604519774011,0.3793514082046415,0.3228981549138781,0.3232450736628165,137.33333333333334,787,15,LR_high
5,STAD,Lasso_f17,"MyLasso(C=0.921875, max_iter=2000)",mirna,0.6997175141242938,0.6327683615819208,0.5785304469740054,0.6137320016291691,0.4197757351578509,15.066666666666666,787,15,Lasso_low
5,STAD,Lasso_f71,"MyLasso(C=0.97802734375, max_iter=2000)",mirna,0.8742937853107344,0.5909604519774011,0.4412159296425709,0.4093162516924691,0.3331683491008357,80.2,787,15,Lasso_mid
5,STAD,Lasso_f130,"MyLasso(C=0.988525390625, max_iter=2000)",mirna,0.9805084745762712,0.5988700564971752,0.3913883237897587,0.3325779656033013,0.3270059179691635,129.66666666666666,787,15,Lasso_high
5,STAD,SVM_f17,"LinearSVC(C=0.05038291015625, dual=False, max_iter=200000, penalty='l1')",mutation,0.7225988700564971,0.6033898305084746,0.4446754286188508,0.5049242855947453,0.2902124575774314,14.4,18580,15,SVM_low
5,STAD,SVM_f71,"LinearSVC(C=0.125075, dual=False, max_iter=200000, penalty='l1')",mutation,0.9403954802259888,0.6271186440677966,0.4290469033965169,0.4393218807722407,0.2763331952477329,84.06666666666666,18580,15,SVM_mid
5,STAD,SVM_f130,"LinearSVC(C=0.26176640625, dual=False, max_iter=200000, penalty='l1')",mutation,0.9988700564971752,0.6180790960451977,0.3866709476081638,0.3897183068512131,0.243891524497187,135.93333333333334,18580,15,SVM_high
5,STAD,LR_f17,"LogisticRegression(C=0.20123164062499999, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mutation,0.7231638418079096,0.6011299435028249,0.4446754286188508,0.5049242855947453,0.2902124575774314,14.4,18580,15,LR_low
5,STAD,LR_f71,"LogisticRegression(C=0.546875, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mutation,0.9531073446327684,0.6305084745762712,0.4357964385474387,0.4466960798803624,0.2817361631581158,84.6,18580,15,LR_mid
5,STAD,LR_f130,"LogisticRegression(C=1.8603515625, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mutation,1.0,0.6203389830508474,0.3935634300919075,0.3975835146150174,0.2491910306301793,138.73333333333332,18580,15,LR_high
5,STAD,Lasso_f17,"MyLasso(C=0.9794921875, max_iter=2000)",mutation,0.7177966101694915,0.5887005649717514,0.4399424951020714,0.4846706942714858,0.2849324256712323,16.066666666666666,18580,15,Lasso_low
5,STAD,Lasso_f71,"MyLasso(C=0.99072265625, max_iter=2000)",mutation,0.9155367231638418,0.6180790960451977,0.4398693539014974,0.4494370238085478,0.2849369901544917,76.93333333333334,18580,15,Lasso_mid
5,STAD,Lasso_f130,"MyLasso(C=0.9955596923828125, max_iter=2000)",mutation,0.9966101694915256,0.6124293785310734,0.3835689152854901,0.3866554930217413,0.2415887820289724,141.53333333333333,18580,15,Lasso_high
